time,timezone,temperature_2m,relative_humidity_2m,precipitation,windspeed_10m,winddirection_10m,direct_radiation,soil_moisture_28_to_100cm,soil_temperature_28_to_100cm
2025-04-23T21:00,Asia/Kolkata,28.9,84.0,0.0,1.3,236.0,0.0,0.239,32.3
2025-04-23T22:00,Asia/Kolkata,28.8,83.0,0.0,2.7,270.0,0.0,0.239,32.3
2025-04-23T23:00,Asia/Kolkata,28.3,86.0,0.0,2.9,259.0,0.0,0.239,32.3
2025-04-24T00:00,Asia/Kolkata,28.0,87.0,0.0,0.6,198.0,0.0,0.239,32.4
2025-04-24T01:00,Asia/Kolkata,27.7,88.0,0.0,5.1,108.0,0.0,0.239,32.4
2025-04-24T02:00,Asia/Kolkata,27.3,91.0,0.0,5.7,136.0,0.0,0.239,32.4
2025-04-24T03:00,Asia/Kolkata,27.0,93.0,0.0,5.9,162.0,0.0,0.239,32.4
2025-04-24T04:00,Asia/Kolkata,27.0,93.0,0.0,7.0,167.0,0.0,0.239,32.4
2025-04-24T05:00,Asia/Kolkata,26.8,93.0,0.0,8.7,158.0,0.0,0.239,32.4
2025-04-24T06:00,Asia/Kolkata,26.9,91.0,0.0,7.2,145.0,0.0,0.239,32.4
2025-04-24T07:00,Asia/Kolkata,28.0,84.0,0.0,7.0,159.0,40.0,0.239,32.4
2025-04-24T08:00,Asia/Kolkata,29.6,78.0,0.0,6.5,175.0,193.0,0.239,32.4
2025-04-24T09:00,Asia/Kolkata,31.2,67.0,0.0,7.6,195.0,373.0,0.239,32.4
2025-04-24T10:00,Asia/Kolkata,32.5,59.0,0.0,9.0,215.0,555.0,0.239,32.4
2025-04-24T11:00,Asia/Kolkata,33.2,57.0,0.0,10.3,234.0,695.0,0.239,32.4
2025-04-24T12:00,Asia/Kolkata,33.5,57.0,0.0,11.9,248.0,774.0,0.239,32.4
2025-04-24T13:00,Asia/Kolkata,33.4,55.0,0.0,13.1,261.0,784.0,0.239,32.4
2025-04-24T14:00,Asia/Kolkata,33.4,52.0,0.0,14.1,272.0,725.0,0.239,32.4
2025-04-24T15:00,Asia/Kolkata,32.9,53.0,0.0,14.4,282.0,604.0,0.239,32.4
2025-04-24T16:00,Asia/Kolkata,32.2,54.0,0.0,13.1,289.0,436.0,0.239,32.4
2025-04-24T17:00,Asia/Kolkata,31.3,60.0,0.0,13.9,299.0,241.0,0.239,32.4
2025-04-24T18:00,Asia/Kolkata,29.9,71.0,0.0,14.2,296.0,68.0,0.239,32.4
2025-04-24T19:00,Asia/Kolkata,29.2,75.0,0.0,9.8,308.0,1.0,0.239,32.4
2025-04-24T20:00,Asia/Kolkata,28.9,77.0,0.0,5.7,319.0,0.0,0.239,32.4
2025-04-24T21:00,Asia/Kolkata,28.7,78.0,0.0,3.1,291.0,0.0,0.239,32.4
2025-04-24T22:00,Asia/Kolkata,28.4,80.0,0.0,4.3,270.0,0.0,0.239,32.4
2025-04-24T23:00,Asia/Kolkata,27.9,84.0,0.0,1.4,230.0,0.0,0.239,32.4
2025-04-25T00:00,Asia/Kolkata,27.7,85.0,0.0,1.5,150.0,0.0,0.239,32.4
2025-04-25T01:00,Asia/Kolkata,27.5,86.0,0.0,2.6,155.0,0.0,0.239,32.4
2025-04-25T02:00,Asia/Kolkata,27.2,88.0,0.0,3.2,180.0,0.0,0.239,32.4
2025-04-25T03:00,Asia/Kolkata,27.0,88.0,0.0,4.6,167.0,0.0,0.239,32.4
2025-04-25T04:00,Asia/Kolkata,26.7,91.0,0.0,3.9,158.0,0.0,0.239,32.4
2025-04-25T05:00,Asia/Kolkata,26.4,94.0,0.0,3.6,147.0,0.0,0.239,32.4
2025-04-25T06:00,Asia/Kolkata,27.1,93.0,0.0,2.5,135.0,0.0,0.239,32.4
2025-04-25T07:00,Asia/Kolkata,27.9,88.0,0.0,2.3,148.0,36.0,0.239,32.4
2025-04-25T08:00,Asia/Kolkata,29.5,78.0,0.0,2.3,198.0,154.0,0.239,32.4
2025-04-25T09:00,Asia/Kolkata,31.2,66.0,0.0,3.8,245.0,352.0,0.239,32.4
2025-04-25T10:00,Asia/Kolkata,32.5,58.0,0.0,7.0,266.0,531.0,0.239,32.4
2025-04-25T11:00,Asia/Kolkata,32.9,57.0,0.0,10.3,273.0,642.0,0.239,32.4
2025-04-25T12:00,Asia/Kolkata,33.4,49.0,0.0,12.3,282.0,743.0,0.239,32.4
2025-04-25T13:00,Asia/Kolkata,33.8,42.0,0.0,12.9,286.0,768.0,0.239,32.4
2025-04-25T14:00,Asia/Kolkata,33.4,47.0,0.0,14.2,290.0,671.0,0.239,32.4
2025-04-25T15:00,Asia/Kolkata,32.9,48.0,0.0,13.8,292.0,570.0,0.239,32.4
2025-04-25T16:00,Asia/Kolkata,32.1,54.0,0.0,14.1,297.0,428.0,0.239,32.4
2025-04-25T17:00,Asia/Kolkata,31.2,57.0,0.0,14.2,302.0,211.0,0.239,32.4
2025-04-25T18:00,Asia/Kolkata,30.2,60.0,0.0,14.9,315.0,64.0,0.239,32.4
2025-04-25T19:00,Asia/Kolkata,29.4,67.0,0.0,11.5,319.0,1.0,0.239,32.4
2025-04-25T20:00,Asia/Kolkata,29.0,72.0,0.0,7.3,332.0,0.0,0.239,32.4
2025-04-25T21:00,Asia/Kolkata,28.7,76.0,0.0,6.3,325.0,0.0,0.239,32.4
2025-04-25T22:00,Asia/Kolkata,28.3,79.0,0.0,5.7,311.0,0.0,0.239,32.4
2025-04-25T23:00,Asia/Kolkata,27.9,82.0,0.0,2.1,301.0,0.0,0.239,32.5
2025-04-26T00:00,Asia/Kolkata,27.6,83.0,0.0,2.6,254.0,0.0,0.239,32.5
2025-04-26T01:00,Asia/Kolkata,27.4,84.0,0.0,1.6,174.0,0.0,0.239,32.5
2025-04-26T02:00,Asia/Kolkata,27.2,85.0,0.0,3.1,156.0,0.0,0.239,32.5
2025-04-26T03:00,Asia/Kolkata,26.8,88.0,0.0,2.7,157.0,0.0,0.239,32.5
2025-04-26T04:00,Asia/Kolkata,26.5,90.0,0.0,2.3,157.0,0.0,0.239,32.5
2025-04-26T05:00,Asia/Kolkata,26.3,92.0,0.0,2.5,176.0,0.0,0.239,32.5
2025-04-26T06:00,Asia/Kolkata,28.0,80.0,0.0,5.5,203.0,0.0,0.239,32.5
2025-04-26T07:00,Asia/Kolkata,28.7,74.0,0.0,3.4,196.0,28.0,0.239,32.5
2025-04-26T08:00,Asia/Kolkata,29.7,70.0,0.0,4.9,213.0,108.0,0.239,32.5
2025-04-26T09:00,Asia/Kolkata,30.9,62.0,0.0,4.9,264.0,252.0,0.239,32.5
2025-04-26T10:00,Asia/Kolkata,32.0,56.0,0.0,8.0,265.0,405.0,0.239,32.5
2025-04-26T11:00,Asia/Kolkata,32.5,54.0,0.0,9.9,270.0,502.0,0.239,32.5
2025-04-26T12:00,Asia/Kolkata,33.2,49.0,0.0,11.0,281.0,604.0,0.239,32.5
2025-04-26T13:00,Asia/Kolkata,33.4,44.0,0.0,11.5,284.0,502.0,0.239,32.5
2025-04-26T14:00,Asia/Kolkata,33.0,48.0,0.0,13.2,282.0,508.0,0.239,32.5
2025-04-26T15:00,Asia/Kolkata,32.0,54.0,0.0,15.6,294.0,443.0,0.239,32.5
2025-04-26T16:00,Asia/Kolkata,31.3,61.0,0.0,14.7,298.0,408.0,0.239,32.5
2025-04-26T17:00,Asia/Kolkata,30.7,62.0,0.0,12.3,297.0,210.0,0.239,32.5
2025-04-26T18:00,Asia/Kolkata,29.6,69.0,0.0,10.0,293.0,48.0,0.239,32.5
2025-04-26T19:00,Asia/Kolkata,28.9,74.0,0.0,10.0,290.0,1.0,0.239,32.5
2025-04-26T20:00,Asia/Kolkata,28.5,78.0,0.0,8.7,291.0,0.0,0.239,32.5
2025-04-26T21:00,Asia/Kolkata,28.4,78.0,0.0,5.6,299.0,0.0,0.239,32.5
2025-04-26T22:00,Asia/Kolkata,28.0,80.0,0.0,1.9,287.0,0.0,0.239,32.5
2025-04-26T23:00,Asia/Kolkata,27.6,83.0,0.0,1.4,270.0,0.0,0.239,32.5
2025-04-27T00:00,Asia/Kolkata,27.4,85.0,0.0,0.6,252.0,0.0,0.239,32.5
2025-04-27T01:00,Asia/Kolkata,27.0,86.0,0.0,1.5,324.0,0.0,0.239,32.5
2025-04-27T02:00,Asia/Kolkata,27.0,87.0,0.0,3.8,357.0,0.0,0.239,32.5
2025-04-27T03:00,Asia/Kolkata,26.7,89.0,0.0,4.1,34.0,0.0,0.239,32.5
2025-04-27T04:00,Asia/Kolkata,26.3,91.0,0.0,5.9,79.0,0.0,0.239,32.5
2025-04-27T05:00,Asia/Kolkata,26.0,92.0,0.0,6.4,106.0,0.0,0.239,32.5
2025-04-27T06:00,Asia/Kolkata,26.9,88.0,0.0,5.6,107.0,0.0,0.239,32.5
2025-04-27T07:00,Asia/Kolkata,27.7,83.0,0.0,5.1,100.0,44.0,0.239,32.5
2025-04-27T08:00,Asia/Kolkata,29.3,73.0,0.0,2.0,80.0,200.0,0.239,32.5
2025-04-27T09:00,Asia/Kolkata,31.3,62.0,0.0,1.7,252.0,397.0,0.239,32.5
2025-04-27T10:00,Asia/Kolkata,33.0,55.0,0.0,5.7,259.0,578.0,0.239,32.5
2025-04-27T11:00,Asia/Kolkata,33.5,58.0,0.0,10.1,264.0,713.0,0.239,32.5
2025-04-27T12:00,Asia/Kolkata,33.1,61.0,0.0,12.8,270.0,786.0,0.239,32.5
2025-04-27T13:00,Asia/Kolkata,33.2,55.0,0.0,13.8,276.0,796.0,0.239,32.5
2025-04-27T14:00,Asia/Kolkata,32.8,57.0,0.0,15.3,278.0,715.0,0.239,32.5
2025-04-27T15:00,Asia/Kolkata,32.1,62.0,0.0,14.8,283.0,583.0,0.239,32.5
2025-04-27T16:00,Asia/Kolkata,31.8,60.0,0.0,15.6,291.0,409.0,0.239,32.5
2025-04-27T17:00,Asia/Kolkata,30.8,64.0,0.0,15.6,296.0,234.0,0.239,32.5
2025-04-27T18:00,Asia/Kolkata,29.6,73.0,0.0,15.5,303.0,69.0,0.239,32.5
2025-04-27T19:00,Asia/Kolkata,28.9,77.0,0.0,12.8,308.0,2.0,0.239,32.5
2025-04-27T20:00,Asia/Kolkata,28.6,79.0,0.0,11.5,315.0,0.0,0.239,32.5
2025-04-27T21:00,Asia/Kolkata,28.4,81.0,0.0,5.5,347.0,0.0,0.239,32.5
2025-04-27T22:00,Asia/Kolkata,28.0,81.0,0.0,3.5,99.0,0.0,0.239,32.5
2025-04-27T23:00,Asia/Kolkata,27.6,83.0,0.0,1.9,197.0,0.0,0.239,32.5
2025-04-28T00:00,Asia/Kolkata,27.2,84.0,0.0,2.3,141.0,0.0,0.239,32.5
2025-04-28T01:00,Asia/Kolkata,27.2,85.0,0.0,4.9,178.0,0.0,0.239,32.5
2025-04-28T02:00,Asia/Kolkata,27.0,87.0,0.0,5.7,193.0,0.0,0.239,32.5
2025-04-28T03:00,Asia/Kolkata,26.8,89.0,0.0,4.2,216.0,0.0,0.238,32.5
2025-04-28T04:00,Asia/Kolkata,26.6,90.0,0.0,3.2,214.0,0.0,0.238,32.5
2025-04-28T05:00,Asia/Kolkata,26.3,91.0,0.0,3.1,180.0,0.0,0.238,32.5
2025-04-28T06:00,Asia/Kolkata,27.1,88.0,0.0,10.8,170.0,0.0,0.239,32.5
2025-04-28T07:00,Asia/Kolkata,28.1,81.0,0.0,11.0,179.0,32.0,0.239,32.5
2025-04-28T08:00,Asia/Kolkata,29.4,72.0,0.0,10.8,185.0,164.0,0.238,32.5
2025-04-28T09:00,Asia/Kolkata,30.7,64.0,0.0,8.6,192.0,338.0,0.238,32.5
2025-04-28T10:00,Asia/Kolkata,31.8,60.0,0.0,7.7,211.0,534.0,0.238,32.5
2025-04-28T11:00,Asia/Kolkata,32.6,57.0,0.0,8.9,243.0,694.0,0.238,32.5
2025-04-28T12:00,Asia/Kolkata,32.9,56.0,0.0,11.1,257.0,779.0,0.238,32.5
2025-04-28T13:00,Asia/Kolkata,32.9,57.0,0.0,12.3,264.0,790.0,0.238,32.5
2025-04-28T14:00,Asia/Kolkata,32.8,57.0,0.0,12.8,271.0,732.0,0.238,32.5
2025-04-28T15:00,Asia/Kolkata,32.3,59.0,0.0,12.8,276.0,610.0,0.238,32.5
2025-04-28T16:00,Asia/Kolkata,31.7,62.0,0.0,14.0,290.0,423.0,0.238,32.5
2025-04-28T17:00,Asia/Kolkata,30.6,67.0,0.0,16.1,295.0,224.0,0.238,32.5
2025-04-28T18:00,Asia/Kolkata,29.6,75.0,0.0,12.9,288.0,66.0,0.238,32.5
2025-04-28T19:00,Asia/Kolkata,29.0,80.0,0.0,10.6,285.0,1.0,0.238,32.5
2025-04-28T20:00,Asia/Kolkata,28.8,82.0,0.0,10.2,291.0,0.0,0.238,32.5
2025-04-28T21:00,Asia/Kolkata,28.5,84.0,0.0,5.5,314.0,0.0,0.238,32.5
2025-04-28T22:00,Asia/Kolkata,28.3,85.0,0.0,3.5,15.0,0.0,0.238,32.5
2025-04-28T23:00,Asia/Kolkata,28.1,86.0,0.0,0.8,117.0,0.0,0.238,32.5
2025-04-29T00:00,Asia/Kolkata,27.8,86.0,0.0,3.1,144.0,0.0,0.238,32.5
2025-04-29T01:00,Asia/Kolkata,27.6,87.0,0.0,3.8,169.0,0.0,0.238,32.6
2025-04-29T02:00,Asia/Kolkata,27.3,89.0,0.0,1.8,204.0,0.0,0.238,32.6
2025-04-29T03:00,Asia/Kolkata,27.0,91.0,0.0,1.1,270.0,0.0,0.238,32.6
2025-04-29T04:00,Asia/Kolkata,26.6,93.0,0.0,0.7,90.0,0.0,0.238,32.6
2025-04-29T05:00,Asia/Kolkata,26.4,95.0,0.0,5.0,109.0,0.0,0.238,32.6
2025-04-29T06:00,Asia/Kolkata,26.8,93.0,0.0,7.1,135.0,0.0,0.238,32.6
2025-04-29T07:00,Asia/Kolkata,27.7,89.0,0.0,8.2,154.0,43.0,0.238,32.6
2025-04-29T08:00,Asia/Kolkata,29.2,78.0,0.0,8.7,175.0,160.0,0.238,32.6
2025-04-29T09:00,Asia/Kolkata,30.7,68.0,0.0,8.9,194.0,319.0,0.238,32.6
2025-04-29T10:00,Asia/Kolkata,31.8,63.0,0.0,10.2,208.0,517.0,0.238,32.5
2025-04-29T11:00,Asia/Kolkata,32.5,60.0,0.0,11.4,221.0,669.0,0.238,32.5
2025-04-29T12:00,Asia/Kolkata,32.9,59.0,0.0,12.5,231.0,764.0,0.238,32.5
2025-04-29T13:00,Asia/Kolkata,32.9,58.0,0.0,13.6,244.0,782.0,0.238,32.5
2025-04-29T14:00,Asia/Kolkata,32.7,61.0,0.0,14.1,256.0,722.0,0.238,32.5
2025-04-29T15:00,Asia/Kolkata,32.3,64.0,0.0,13.3,261.0,599.0,0.238,32.5
2025-04-29T16:00,Asia/Kolkata,31.7,65.0,0.0,12.1,258.0,428.0,0.238,32.6
2025-04-29T17:00,Asia/Kolkata,30.9,67.0,0.0,13.0,270.0,241.0,0.238,32.6
2025-04-29T18:00,Asia/Kolkata,29.6,75.0,0.0,12.5,275.0,70.0,0.238,32.6
2025-04-29T19:00,Asia/Kolkata,29.2,75.0,0.0,8.8,275.0,2.0,0.238,32.6
2025-04-29T20:00,Asia/Kolkata,29.0,77.0,0.0,7.6,277.0,0.0,0.238,32.6
2025-04-29T21:00,Asia/Kolkata,28.8,78.0,0.0,5.8,275.0,0.0,0.238,32.6
2025-04-29T22:00,Asia/Kolkata,28.5,80.0,0.0,4.4,279.0,0.0,0.238,32.6
2025-04-29T23:00,Asia/Kolkata,28.1,85.0,0.0,0.2,270.0,0.0,0.238,32.6
2025-04-30T00:00,Asia/Kolkata,27.7,85.0,0.0,1.4,67.0,0.0,0.238,32.6
2025-04-30T01:00,Asia/Kolkata,27.5,86.0,0.0,0.6,72.0,0.0,0.238,32.6
2025-04-30T02:00,Asia/Kolkata,27.1,88.0,0.0,0.7,104.0,0.0,0.238,32.6
2025-04-30T03:00,Asia/Kolkata,26.9,88.0,0.0,5.0,136.0,0.0,0.238,32.6
2025-04-30T04:00,Asia/Kolkata,26.4,91.0,0.0,3.1,126.0,0.0,0.238,32.6
2025-04-30T05:00,Asia/Kolkata,26.4,93.0,0.0,4.3,135.0,0.0,0.238,32.6
2025-04-30T06:00,Asia/Kolkata,27.9,84.0,0.0,4.0,183.0,0.0,0.238,32.6
2025-04-30T07:00,Asia/Kolkata,28.8,80.0,0.0,5.9,192.0,36.0,0.238,32.6
2025-04-30T08:00,Asia/Kolkata,30.2,72.0,0.0,6.4,207.0,139.0,0.238,32.6
2025-04-30T09:00,Asia/Kolkata,31.4,65.0,0.0,6.8,217.0,297.0,0.238,32.6
2025-04-30T10:00,Asia/Kolkata,32.3,62.0,0.0,8.7,228.0,437.0,0.238,32.6
2025-04-30T11:00,Asia/Kolkata,32.6,62.0,0.0,10.8,234.0,576.0,0.238,32.6
2025-04-30T12:00,Asia/Kolkata,33.1,60.0,0.0,11.8,249.0,760.0,0.238,32.6
2025-04-30T13:00,Asia/Kolkata,33.2,59.0,0.0,13.4,265.0,782.0,0.238,32.6
2025-04-30T14:00,Asia/Kolkata,32.8,59.0,0.0,15.2,277.0,726.0,0.238,32.6
2025-04-30T15:00,Asia/Kolkata,32.8,59.0,0.0,13.5,280.0,611.0,0.238,32.6
2025-04-30T16:00,Asia/Kolkata,32.1,61.0,0.0,11.9,273.0,439.0,0.238,32.6
2025-04-30T17:00,Asia/Kolkata,31.3,64.0,0.0,12.9,279.0,241.0,0.238,32.6
2025-04-30T18:00,Asia/Kolkata,29.9,72.0,0.0,13.5,289.0,68.0,0.238,32.6
2025-04-30T19:00,Asia/Kolkata,29.1,79.0,0.0,14.0,296.0,2.0,0.238,32.6
2025-04-30T20:00,Asia/Kolkata,28.8,81.0,0.0,12.3,304.0,0.0,0.238,32.6
2025-04-30T21:00,Asia/Kolkata,28.7,82.0,0.0,10.3,313.0,0.0,0.238,32.6
2025-04-30T22:00,Asia/Kolkata,28.4,82.0,0.0,5.2,335.0,0.0,0.238,32.6
2025-04-30T23:00,Asia/Kolkata,28.0,84.0,0.0,2.8,27.0,0.0,0.238,32.6
2025-05-01T00:00,Asia/Kolkata,27.7,86.0,0.0,2.4,42.0,0.0,0.238,32.6
2025-05-01T01:00,Asia/Kolkata,27.3,88.0,0.0,1.8,45.0,0.0,0.238,32.6
2025-05-01T02:00,Asia/Kolkata,27.1,88.0,0.0,3.4,122.0,0.0,0.238,32.6
2025-05-01T03:00,Asia/Kolkata,26.7,89.0,0.0,3.2,128.0,0.0,0.238,32.6
2025-05-01T04:00,Asia/Kolkata,26.3,92.0,0.0,2.3,135.0,0.0,0.238,32.6
2025-05-01T05:00,Asia/Kolkata,26.1,94.0,0.0,2.1,142.0,0.0,0.238,32.6
2025-05-01T06:00,Asia/Kolkata,27.3,89.0,0.0,3.0,147.0,0.0,0.238,32.6
2025-05-01T07:00,Asia/Kolkata,28.2,86.0,0.0,2.3,129.0,40.0,0.238,32.6
2025-05-01T08:00,Asia/Kolkata,29.9,76.0,0.0,2.0,265.0,173.0,0.238,32.6
2025-05-01T09:00,Asia/Kolkata,31.6,67.0,0.0,3.4,270.0,351.0,0.238,32.6
2025-05-01T10:00,Asia/Kolkata,32.9,62.0,0.0,7.1,264.0,528.0,0.238,32.6
2025-05-01T11:00,Asia/Kolkata,33.2,63.0,0.0,10.9,261.0,672.0,0.238,32.6
2025-05-01T12:00,Asia/Kolkata,33.3,60.0,0.0,13.4,266.0,767.0,0.238,32.6
2025-05-01T13:00,Asia/Kolkata,33.5,57.0,0.0,14.2,273.0,783.0,0.238,32.6
2025-05-01T14:00,Asia/Kolkata,33.4,55.0,0.0,12.0,282.0,726.0,0.238,32.6
2025-05-01T15:00,Asia/Kolkata,33.4,55.0,0.0,11.9,281.0,602.0,0.238,32.6
2025-05-01T16:00,Asia/Kolkata,32.6,59.0,0.0,15.9,286.0,420.0,0.238,32.6
2025-05-01T17:00,Asia/Kolkata,31.6,61.0,0.0,18.4,290.0,237.0,0.238,32.6
2025-05-01T18:00,Asia/Kolkata,30.3,71.0,0.0,17.6,298.0,70.0,0.238,32.6
2025-05-01T19:00,Asia/Kolkata,29.6,78.0,0.0,11.4,296.0,2.0,0.238,32.6
2025-05-01T20:00,Asia/Kolkata,29.4,77.0,0.0,8.0,297.0,0.0,0.238,32.6
2025-05-01T21:00,Asia/Kolkata,29.2,77.0,0.0,5.2,331.0,0.0,0.238,32.6
2025-05-01T22:00,Asia/Kolkata,28.7,80.0,0.0,2.0,350.0,0.0,0.238,32.7
2025-05-01T23:00,Asia/Kolkata,28.3,80.0,0.0,1.8,79.0,0.0,0.238,32.7
2025-05-02T00:00,Asia/Kolkata,27.8,83.0,0.0,1.9,73.0,0.0,0.238,32.7
2025-05-02T01:00,Asia/Kolkata,27.4,84.0,0.0,1.6,90.0,0.0,0.238,32.7
2025-05-02T02:00,Asia/Kolkata,27.1,87.0,0.0,2.2,132.0,0.0,0.238,32.7
2025-05-02T03:00,Asia/Kolkata,26.5,91.0,0.0,1.8,84.0,0.0,0.238,32.7
2025-05-02T04:00,Asia/Kolkata,26.2,93.0,0.0,1.2,117.0,0.0,0.238,32.7
2025-05-02T05:00,Asia/Kolkata,26.1,93.0,0.0,0.4,90.0,0.0,0.238,32.7
2025-05-02T06:00,Asia/Kolkata,26.9,81.0,0.0,1.7,103.0,0.0,0.238,32.7
2025-05-02T07:00,Asia/Kolkata,28.5,72.0,0.0,2.9,150.0,47.0,0.238,32.7
2025-05-02T08:00,Asia/Kolkata,30.3,66.0,0.0,3.5,201.0,208.0,0.238,32.7
2025-05-02T09:00,Asia/Kolkata,31.8,62.0,0.0,4.5,233.0,400.0,0.238,32.7
2025-05-02T10:00,Asia/Kolkata,33.0,59.0,0.0,7.1,249.0,575.0,0.238,32.7
2025-05-02T11:00,Asia/Kolkata,33.7,56.0,0.0,9.6,257.0,707.0,0.238,32.7
2025-05-02T12:00,Asia/Kolkata,34.3,50.0,0.0,11.7,268.0,784.0,0.238,32.7
2025-05-02T13:00,Asia/Kolkata,34.6,43.0,0.0,13.6,275.0,795.0,0.238,32.7
2025-05-02T14:00,Asia/Kolkata,34.1,45.0,0.0,14.4,279.0,737.0,0.238,32.7
2025-05-02T15:00,Asia/Kolkata,33.5,48.0,0.0,13.3,278.0,621.0,0.238,32.7
2025-05-02T16:00,Asia/Kolkata,33.1,48.0,0.0,12.6,281.0,449.0,0.238,32.7
2025-05-02T17:00,Asia/Kolkata,32.0,54.0,0.0,12.5,281.0,251.0,0.238,32.7
2025-05-02T18:00,Asia/Kolkata,30.6,62.0,0.0,11.6,292.0,74.0,0.238,32.7
2025-05-02T19:00,Asia/Kolkata,29.6,72.0,0.0,12.1,295.0,2.0,0.238,32.7
2025-05-02T20:00,Asia/Kolkata,29.3,74.0,0.0,13.2,302.0,0.0,0.238,32.7
2025-05-02T21:00,Asia/Kolkata,29.3,71.0,0.0,13.1,312.0,0.0,0.238,32.7
2025-05-02T22:00,Asia/Kolkata,29.2,70.0,0.0,7.7,321.0,0.0,0.238,32.7
2025-05-02T23:00,Asia/Kolkata,28.9,72.0,0.0,8.6,311.0,0.0,0.238,32.7
2025-05-03T00:00,Asia/Kolkata,28.5,76.0,0.0,4.7,337.0,0.0,0.238,32.7
2025-05-03T01:00,Asia/Kolkata,27.8,78.0,0.0,4.1,75.0,0.0,0.238,32.7
2025-05-03T02:00,Asia/Kolkata,27.3,77.0,0.0,2.4,73.0,0.0,0.238,32.7
2025-05-03T03:00,Asia/Kolkata,26.8,78.0,0.0,3.2,43.0,0.0,0.238,32.7
2025-05-03T04:00,Asia/Kolkata,26.4,78.0,0.0,4.2,50.0,0.0,0.238,32.7
2025-05-03T05:00,Asia/Kolkata,25.8,80.0,0.0,3.3,41.0,0.0,0.238,32.7
2025-05-03T06:00,Asia/Kolkata,27.0,76.0,0.0,1.6,84.0,0.0,0.238,32.7
2025-05-03T07:00,Asia/Kolkata,28.6,68.0,0.0,2.7,148.0,49.0,0.238,32.7
2025-05-03T08:00,Asia/Kolkata,30.4,66.0,0.0,4.5,196.0,206.0,0.238,32.7
2025-05-03T09:00,Asia/Kolkata,31.8,60.0,0.0,7.7,211.0,400.0,0.238,32.7
2025-05-03T10:00,Asia/Kolkata,32.7,58.0,0.0,9.9,225.0,577.0,0.238,32.7
2025-05-03T11:00,Asia/Kolkata,33.2,57.0,0.0,11.8,236.0,710.0,0.238,32.7
2025-05-03T12:00,Asia/Kolkata,33.3,56.0,0.0,13.5,240.0,783.0,0.238,32.7
2025-05-03T13:00,Asia/Kolkata,33.3,54.0,0.0,14.8,239.0,788.0,0.238,32.7
2025-05-03T14:00,Asia/Kolkata,33.2,55.0,0.0,15.6,241.0,730.0,0.238,32.7
2025-05-03T15:00,Asia/Kolkata,32.9,55.0,0.0,15.4,241.0,610.0,0.237,32.7
2025-05-03T16:00,Asia/Kolkata,32.2,56.0,0.0,14.6,244.0,442.0,0.237,32.7
2025-05-03T17:00,Asia/Kolkata,31.6,58.0,0.0,13.7,249.0,247.0,0.237,32.7
2025-05-03T18:00,Asia/Kolkata,30.1,69.0,0.0,12.5,250.0,72.0,0.237,32.7
2025-05-03T19:00,Asia/Kolkata,29.5,72.0,0.0,11.3,250.0,2.0,0.237,32.7
2025-05-03T20:00,Asia/Kolkata,29.2,74.0,0.0,10.0,247.0,0.0,0.237,32.7
2025-05-03T21:00,Asia/Kolkata,29.0,74.0,0.0,9.3,234.0,0.0,0.237,32.7
2025-05-03T22:00,Asia/Kolkata,28.8,76.0,0.0,7.7,242.0,0.0,0.237,32.7
2025-05-03T23:00,Asia/Kolkata,28.5,76.0,0.0,5.9,268.0,0.0,0.237,32.7
2025-05-04T00:00,Asia/Kolkata,28.1,79.0,0.0,4.3,270.0,0.0,0.237,32.7
2025-05-04T01:00,Asia/Kolkata,27.6,81.0,0.0,3.5,231.0,0.0,0.237,32.7
2025-05-04T02:00,Asia/Kolkata,27.2,82.0,0.0,3.2,232.0,0.0,0.237,32.7
2025-05-04T03:00,Asia/Kolkata,27.3,80.0,0.0,4.9,262.0,0.0,0.237,32.7
2025-05-04T04:00,Asia/Kolkata,27.0,81.0,0.0,4.4,258.0,0.0,0.237,32.7
2025-05-04T05:00,Asia/Kolkata,26.8,82.0,0.0,3.9,227.0,0.0,0.237,32.7
2025-05-04T06:00,Asia/Kolkata,28.1,79.0,0.0,5.2,221.0,0.0,0.237,32.7
2025-05-04T07:00,Asia/Kolkata,29.1,73.0,0.0,6.8,235.0,43.0,0.237,32.7
2025-05-04T08:00,Asia/Kolkata,30.5,66.0,0.0,8.7,240.0,182.0,0.237,32.7
2025-05-04T09:00,Asia/Kolkata,31.5,61.0,0.0,9.4,240.0,359.0,0.237,32.7
2025-05-04T10:00,Asia/Kolkata,32.2,58.0,0.0,10.6,242.0,517.0,0.237,32.7
2025-05-04T11:00,Asia/Kolkata,32.7,57.0,0.0,13.0,253.0,686.0,0.237,32.7
2025-05-04T12:00,Asia/Kolkata,32.9,54.0,0.0,14.7,264.0,736.0,0.237,32.7
2025-05-04T13:00,Asia/Kolkata,33.0,55.0,0.0,14.8,266.0,735.0,0.237,32.7
2025-05-04T14:00,Asia/Kolkata,32.8,56.0,0.0,13.8,262.0,621.0,0.237,32.7
2025-05-04T15:00,Asia/Kolkata,32.8,56.0,0.0,10.2,263.0,578.0,0.237,32.7
2025-05-04T16:00,Asia/Kolkata,32.4,57.0,0.0,8.6,269.0,323.0,0.237,32.7
2025-05-04T17:00,Asia/Kolkata,31.6,59.0,0.0,15.4,277.0,216.0,0.237,32.8
2025-05-04T18:00,Asia/Kolkata,30.7,65.0,0.0,12.8,264.0,43.0,0.237,32.7
