latitude,longitude,elevation,time (IST),temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),windspeed_10m (km/h),winddirection_10m (°),direct_radiation (W/m²),soil_moisture_28_to_100cm (m³/m³),soil_temperature_28_to_100cm (°C),surface_pressure (hPa),wind_gusts_10m (km/h),direct_radiation_instant (W/m²)
20.56239,74.395164,503.0,2024-02-14T17:00,30.3,22.0,0.0,6.2,187.0,154.0,0.32,24.8,957.2,17.3,103.0
20.56239,74.395164,503.0,2024-02-14T18:00,25.4,37.0,0.0,8.2,75.0,24.0,0.319,24.8,957.5,9.7,0.0
20.56239,74.395164,503.0,2024-02-14T19:00,24.7,39.0,0.0,7.4,23.0,0.0,0.319,24.8,958.3,11.9,0.0
20.56239,74.395164,503.0,2024-02-14T20:00,23.1,41.0,0.0,6.5,354.0,0.0,0.319,24.8,959.1,12.2,0.0
20.56239,74.395164,503.0,2024-02-14T21:00,21.1,48.0,0.0,9.0,16.0,0.0,0.319,24.8,959.2,11.5,0.0
20.56239,74.395164,503.0,2024-02-14T22:00,20.4,51.0,0.0,8.0,18.0,0.0,0.319,24.8,959.3,10.8,0.0
20.56239,74.395164,503.0,2024-02-14T23:00,20.4,50.0,0.0,6.2,350.0,0.0,0.319,24.8,959.1,9.0,0.0
20.56239,74.395164,503.0,2024-02-15T00:00,18.6,57.0,0.0,7.0,305.0,0.0,0.319,24.8,958.5,7.9,0.0
20.56239,74.395164,503.0,2024-02-15T01:00,18.2,57.0,0.0,5.9,313.0,0.0,0.319,24.8,958.3,9.4,0.0
20.56239,74.395164,503.0,2024-02-15T02:00,17.8,58.0,0.0,5.6,310.0,0.0,0.319,24.8,957.6,9.7,0.0
20.56239,74.395164,503.0,2024-02-15T03:00,17.0,62.0,0.0,5.3,298.0,0.0,0.319,24.8,957.1,9.0,0.0
20.56239,74.395164,503.0,2024-02-15T04:00,16.4,66.0,0.0,5.0,291.0,0.0,0.319,24.8,956.8,7.9,0.0
20.56239,74.395164,503.0,2024-02-15T05:00,16.0,69.0,0.0,5.9,281.0,0.0,0.319,24.8,957.0,8.3,0.0
20.56239,74.395164,503.0,2024-02-15T06:00,15.6,71.0,0.0,4.9,197.0,0.0,0.319,24.8,957.9,6.1,0.0
20.56239,74.395164,503.0,2024-02-15T07:00,17.3,66.0,0.0,2.1,239.0,2.0,0.319,24.8,959.1,6.8,4.7
20.56239,74.395164,503.0,2024-02-15T08:00,20.5,55.0,0.0,1.9,338.0,86.0,0.319,24.8,960.4,8.3,131.9
20.56239,74.395164,503.0,2024-02-15T09:00,23.9,48.0,0.0,5.6,63.0,269.0,0.319,24.8,961.7,15.5,330.5
20.56239,74.395164,503.0,2024-02-15T10:00,26.4,45.0,0.0,8.8,78.0,456.0,0.319,24.8,961.9,22.7,513.0
20.56239,74.395164,503.0,2024-02-15T11:00,28.5,38.0,0.0,10.1,94.0,604.0,0.319,24.8,961.5,26.3,644.0
20.56239,74.395164,503.0,2024-02-15T12:00,30.2,32.0,0.0,9.9,100.0,692.0,0.319,24.8,960.5,27.0,708.1
20.56239,74.395164,503.0,2024-02-15T13:00,31.0,27.0,0.0,9.2,121.0,646.0,0.319,24.8,959.6,26.3,636.5
20.56239,74.395164,503.0,2024-02-15T14:00,31.4,25.0,0.0,9.0,127.0,615.0,0.319,24.8,958.4,25.2,581.7
20.56239,74.395164,503.0,2024-02-15T15:00,31.4,25.0,0.0,6.4,133.0,440.0,0.319,24.8,957.5,24.1,394.9
20.56239,74.395164,503.0,2024-02-15T16:00,31.5,24.0,0.0,4.6,141.0,324.0,0.319,24.8,957.3,19.1,267.1
20.56239,74.395164,503.0,2024-02-15T17:00,30.9,24.0,0.0,6.0,115.0,138.0,0.319,24.8,957.1,14.8,92.5
20.56239,74.395164,503.0,2024-02-15T18:00,27.6,32.0,0.0,7.0,111.0,26.0,0.319,24.8,957.5,14.8,0.0
20.56239,74.395164,503.0,2024-02-15T19:00,25.8,42.0,0.0,14.3,72.0,0.0,0.319,24.8,957.8,23.4,0.0
20.56239,74.395164,503.0,2024-02-15T20:00,25.2,44.0,0.0,12.8,79.0,0.0,0.319,24.9,958.4,24.5,0.0
20.56239,74.395164,503.0,2024-02-15T21:00,24.1,50.0,0.0,10.6,62.0,0.0,0.319,24.9,958.8,21.6,0.0
20.56239,74.395164,503.0,2024-02-15T22:00,23.2,54.0,0.0,8.2,75.0,0.0,0.319,24.9,958.9,18.0,0.0
20.56239,74.395164,503.0,2024-02-15T23:00,21.9,57.0,0.0,7.2,72.0,0.0,0.319,24.9,958.7,13.7,0.0
20.56239,74.395164,503.0,2024-02-16T00:00,21.6,58.0,0.0,7.6,98.0,0.0,0.319,24.9,958.5,12.2,0.0
20.56239,74.395164,503.0,2024-02-16T01:00,20.7,61.0,0.0,6.8,25.0,0.0,0.319,24.9,958.1,9.0,0.0
20.56239,74.395164,503.0,2024-02-16T02:00,21.2,59.0,0.0,5.1,8.0,0.0,0.319,24.9,958.0,8.3,0.0
20.56239,74.395164,503.0,2024-02-16T03:00,19.2,68.0,0.0,6.9,9.0,0.0,0.319,24.9,957.5,7.9,0.0
20.56239,74.395164,503.0,2024-02-16T04:00,18.4,73.0,0.0,7.9,16.0,0.0,0.319,24.9,957.5,10.1,0.0
20.56239,74.395164,503.0,2024-02-16T05:00,18.0,75.0,0.0,8.1,13.0,0.0,0.319,24.9,957.9,10.1,0.0
20.56239,74.395164,503.0,2024-02-16T06:00,18.5,76.0,0.0,7.4,14.0,0.0,0.319,24.9,958.8,9.7,0.0
20.56239,74.395164,503.0,2024-02-16T07:00,18.6,78.0,0.0,7.6,5.0,2.0,0.319,24.9,959.6,11.2,4.7
20.56239,74.395164,503.0,2024-02-16T08:00,22.1,63.0,0.0,2.9,60.0,82.0,0.319,24.9,961.2,9.0,125.3
20.56239,74.395164,503.0,2024-02-16T09:00,24.5,55.0,0.0,5.1,45.0,179.0,0.319,24.9,962.1,15.8,219.7
20.56239,74.395164,503.0,2024-02-16T10:00,27.1,45.0,0.0,5.1,82.0,365.0,0.319,24.9,962.3,18.0,410.4
20.56239,74.395164,503.0,2024-02-16T11:00,29.5,37.0,0.0,5.8,112.0,602.0,0.318,24.9,961.8,20.2,641.7
20.56239,74.395164,503.0,2024-02-16T12:00,31.4,31.0,0.0,7.6,135.0,669.0,0.318,24.9,960.9,22.7,684.5
20.56239,74.395164,503.0,2024-02-16T13:00,32.5,26.0,0.0,6.4,117.0,565.0,0.318,24.9,959.7,23.0,556.7
20.56239,74.395164,503.0,2024-02-16T14:00,33.2,23.0,0.0,4.0,100.0,385.0,0.318,24.9,958.6,20.5,364.2
20.56239,74.395164,503.0,2024-02-16T15:00,33.5,22.0,0.0,4.3,156.0,296.0,0.318,24.9,957.9,16.2,265.8
20.56239,74.395164,503.0,2024-02-16T16:00,32.7,22.0,0.0,4.9,144.0,90.0,0.318,24.9,957.7,15.1,74.3
20.56239,74.395164,503.0,2024-02-16T17:00,32.3,23.0,0.0,5.0,90.0,36.0,0.318,24.9,957.7,13.3,24.2
20.56239,74.395164,503.0,2024-02-16T18:00,29.1,30.0,0.0,11.8,52.0,18.0,0.318,24.9,958.3,18.0,0.0
20.56239,74.395164,503.0,2024-02-16T19:00,27.4,33.0,0.0,13.2,61.0,0.0,0.318,25.0,958.4,27.4,0.0
20.56239,74.395164,503.0,2024-02-16T20:00,26.6,35.0,0.0,10.8,69.0,0.0,0.318,25.0,958.9,22.3,0.0
20.56239,74.395164,503.0,2024-02-16T21:00,24.9,40.0,0.0,7.2,63.0,0.0,0.318,25.0,959.2,18.0,0.0
20.56239,74.395164,503.0,2024-02-16T22:00,23.8,43.0,0.0,8.0,82.0,0.0,0.318,25.0,959.4,12.2,0.0
20.56239,74.395164,503.0,2024-02-16T23:00,22.9,49.0,0.0,7.3,70.0,0.0,0.318,25.0,959.2,12.6,0.0
20.56239,74.395164,503.0,2024-02-17T00:00,22.3,54.0,0.0,8.8,81.0,0.0,0.318,25.0,958.5,12.6,0.0
20.56239,74.395164,503.0,2024-02-17T01:00,23.3,50.0,0.0,1.8,233.0,0.0,0.318,25.0,958.5,10.1,0.0
20.56239,74.395164,503.0,2024-02-17T02:00,20.7,59.0,0.0,2.3,288.0,0.0,0.318,25.0,957.5,2.9,0.0
20.56239,74.395164,503.0,2024-02-17T03:00,20.5,60.0,0.0,1.9,292.0,0.0,0.318,25.0,956.8,3.2,0.0
20.56239,74.395164,503.0,2024-02-17T04:00,19.3,64.0,0.0,3.2,270.0,0.0,0.318,25.0,956.4,4.0,0.0
20.56239,74.395164,503.0,2024-02-17T05:00,18.6,67.0,0.0,4.0,275.0,0.0,0.318,25.0,956.3,5.4,0.0
20.56239,74.395164,503.0,2024-02-17T06:00,19.1,70.0,0.0,4.9,253.0,0.0,0.318,25.0,956.9,9.0,0.0
20.56239,74.395164,503.0,2024-02-17T07:00,19.2,69.0,0.0,7.3,261.0,2.0,0.318,25.0,957.3,11.9,4.7
20.56239,74.395164,503.0,2024-02-17T08:00,22.9,57.0,0.0,3.2,27.0,84.0,0.318,25.0,958.9,12.2,127.8
20.56239,74.395164,503.0,2024-02-17T09:00,26.1,47.0,0.0,5.0,111.0,252.0,0.318,25.0,960.1,15.5,309.0
20.56239,74.395164,503.0,2024-02-17T10:00,29.7,39.0,0.0,8.0,175.0,447.0,0.318,25.0,960.3,20.9,502.4
20.56239,74.395164,503.0,2024-02-17T11:00,31.9,30.0,0.0,8.6,182.0,604.0,0.318,25.0,959.6,23.8,643.7
20.56239,74.395164,503.0,2024-02-17T12:00,33.0,24.0,0.0,7.7,208.0,526.0,0.318,25.0,958.7,23.8,538.1
20.56239,74.395164,503.0,2024-02-17T13:00,33.9,21.0,0.0,6.4,223.0,616.0,0.317,25.1,957.2,22.7,606.9
20.56239,74.395164,503.0,2024-02-17T14:00,32.6,22.0,0.0,3.3,193.0,93.0,0.317,25.1,956.4,20.5,88.0
20.56239,74.395164,503.0,2024-02-17T15:00,32.6,22.0,0.0,6.8,108.0,44.0,0.317,25.1,955.6,16.2,39.5
20.56239,74.395164,503.0,2024-02-17T16:00,33.1,20.0,0.0,10.4,110.0,121.0,0.317,25.1,955.4,22.3,99.9
20.56239,74.395164,503.0,2024-02-17T17:00,32.7,21.0,0.0,8.2,113.0,89.0,0.317,25.1,955.4,22.3,60.0
20.56239,74.395164,503.0,2024-02-17T18:00,29.3,24.0,0.0,8.4,295.0,13.0,0.317,25.1,955.9,22.3,0.0
20.56239,74.395164,503.0,2024-02-17T19:00,27.8,26.0,0.0,8.7,336.0,0.0,0.317,25.1,956.5,14.4,0.0
20.56239,74.395164,503.0,2024-02-17T20:00,27.7,28.0,0.0,11.4,325.0,0.0,0.317,25.1,957.3,20.2,0.0
20.56239,74.395164,503.0,2024-02-17T21:00,26.1,29.0,0.0,8.8,305.0,0.0,0.317,25.1,957.4,19.4,0.0
20.56239,74.395164,503.0,2024-02-17T22:00,23.1,34.0,0.0,7.6,289.0,0.0,0.317,25.1,957.1,15.1,0.0
20.56239,74.395164,503.0,2024-02-17T23:00,22.4,36.0,0.0,7.7,281.0,0.0,0.317,25.1,956.5,12.6,0.0
20.56239,74.395164,503.0,2024-02-18T00:00,20.9,43.0,0.0,7.0,258.0,0.0,0.317,25.1,955.8,12.6,0.0
20.56239,74.395164,503.0,2024-02-18T01:00,19.7,47.0,0.0,7.9,246.0,0.0,0.317,25.1,955.2,13.3,0.0
20.56239,74.395164,503.0,2024-02-18T02:00,18.4,49.0,0.0,5.8,263.0,0.0,0.317,25.2,954.4,13.3,0.0
20.56239,74.395164,503.0,2024-02-18T03:00,17.8,50.0,0.0,5.4,270.0,0.0,0.317,25.2,953.9,9.0,0.0
20.56239,74.395164,503.0,2024-02-18T04:00,17.6,48.0,0.0,6.2,260.0,0.0,0.317,25.2,953.9,10.4,0.0
20.56239,74.395164,503.0,2024-02-18T05:00,17.2,48.0,0.0,5.8,274.0,0.0,0.317,25.2,954.3,10.4,0.0
20.56239,74.395164,503.0,2024-02-18T06:00,18.4,56.0,0.0,8.7,265.0,0.0,0.317,25.2,955.1,14.8,0.0
20.56239,74.395164,503.0,2024-02-18T07:00,18.4,57.0,0.0,9.7,285.0,3.0,0.317,25.2,956.0,15.5,7.0
20.56239,74.395164,503.0,2024-02-18T08:00,22.6,46.0,0.0,7.6,270.0,92.0,0.317,25.2,957.6,18.0,139.5
20.56239,74.395164,503.0,2024-02-18T09:00,27.4,34.0,0.0,5.9,256.0,280.0,0.317,25.2,959.0,16.9,342.9
20.56239,74.395164,503.0,2024-02-18T10:00,30.2,28.0,0.0,2.4,243.0,470.0,0.317,25.2,959.4,17.3,528.0
20.56239,74.395164,503.0,2024-02-18T11:00,31.7,20.0,0.0,5.2,254.0,621.0,0.317,25.2,958.7,18.7,661.7
20.56239,74.395164,503.0,2024-02-18T12:00,32.7,18.0,0.0,8.0,243.0,711.0,0.317,25.2,957.9,23.4,727.3
20.56239,74.395164,503.0,2024-02-18T13:00,32.9,17.0,0.0,7.2,252.0,734.0,0.316,25.2,956.6,24.1,723.2
20.56239,74.395164,503.0,2024-02-18T14:00,33.2,17.0,0.0,8.7,318.0,680.0,0.316,25.2,955.6,23.0,643.4
20.56239,74.395164,503.0,2024-02-18T15:00,33.4,17.0,0.0,14.7,329.0,561.0,0.316,25.2,954.7,31.3,504.0
20.56239,74.395164,503.0,2024-02-18T16:00,33.0,17.0,0.0,16.4,320.0,356.0,0.316,25.2,954.4,33.5,294.2
20.56239,74.395164,503.0,2024-02-18T17:00,32.1,18.0,0.0,15.1,308.0,167.0,0.316,25.2,954.4,32.8,112.9
20.56239,74.395164,503.0,2024-02-18T18:00,29.7,21.0,0.0,8.4,301.0,21.0,0.316,25.2,955.0,23.0,0.0
20.56239,74.395164,503.0,2024-02-18T19:00,26.6,26.0,0.0,9.2,301.0,0.0,0.316,25.3,955.1,15.5,0.0
20.56239,74.395164,503.0,2024-02-18T20:00,25.1,30.0,0.0,7.9,330.0,0.0,0.316,25.3,955.7,16.2,0.0
20.56239,74.395164,503.0,2024-02-18T21:00,22.9,36.0,0.0,7.4,299.0,0.0,0.316,25.3,956.1,13.3,0.0
20.56239,74.395164,503.0,2024-02-18T22:00,21.8,39.0,0.0,6.9,264.0,0.0,0.316,25.3,956.3,10.1,0.0
20.56239,74.395164,503.0,2024-02-18T23:00,20.8,41.0,0.0,6.0,253.0,0.0,0.316,25.3,956.1,9.7,0.0
20.56239,74.395164,503.0,2024-02-19T00:00,20.4,41.0,0.0,6.4,227.0,0.0,0.316,25.3,956.0,10.4,0.0
20.56239,74.395164,503.0,2024-02-19T01:00,19.7,41.0,0.0,6.5,236.0,0.0,0.316,25.3,955.5,11.9,0.0
20.56239,74.395164,503.0,2024-02-19T02:00,18.7,42.0,0.0,5.8,266.0,0.0,0.316,25.3,954.7,10.8,0.0
20.56239,74.395164,503.0,2024-02-19T03:00,17.9,43.0,0.0,6.2,260.0,0.0,0.316,25.3,954.1,9.0,0.0
20.56239,74.395164,503.0,2024-02-19T04:00,17.5,42.0,0.0,6.6,261.0,0.0,0.316,25.3,954.2,9.7,0.0
20.56239,74.395164,503.0,2024-02-19T05:00,17.9,40.0,0.0,6.5,276.0,0.0,0.316,25.3,954.6,11.2,0.0
20.56239,74.395164,503.0,2024-02-19T06:00,17.7,44.0,0.0,7.2,264.0,0.0,0.316,25.4,955.5,11.9,0.0
20.56239,74.395164,503.0,2024-02-19T07:00,18.0,45.0,0.0,7.6,273.0,3.0,0.316,25.4,956.4,12.6,6.9
20.56239,74.395164,503.0,2024-02-19T08:00,21.7,38.0,0.0,7.1,255.0,95.0,0.316,25.4,957.5,15.5,143.5
20.56239,74.395164,503.0,2024-02-19T09:00,25.9,30.0,0.0,4.7,261.0,283.0,0.316,25.4,958.6,15.8,346.2
20.56239,74.395164,503.0,2024-02-19T10:00,29.3,23.0,0.0,5.8,270.0,479.0,0.316,25.4,959.4,18.0,537.8
20.56239,74.395164,503.0,2024-02-19T11:00,31.8,16.0,0.0,11.9,273.0,634.0,0.316,25.4,959.0,27.7,675.4
20.56239,74.395164,503.0,2024-02-19T12:00,32.6,15.0,0.0,16.6,271.0,723.0,0.316,25.4,958.1,36.0,739.5
20.56239,74.395164,503.0,2024-02-19T13:00,33.0,15.0,0.0,16.2,273.0,744.0,0.316,25.4,957.1,36.7,733.1
20.56239,74.395164,503.0,2024-02-19T14:00,33.1,16.0,0.0,15.5,275.0,690.0,0.315,25.4,956.1,35.6,653.0
20.56239,74.395164,503.0,2024-02-19T15:00,32.9,16.0,0.0,16.6,274.0,571.0,0.315,25.4,955.5,34.9,513.1
20.56239,74.395164,503.0,2024-02-19T16:00,32.1,16.0,0.0,16.7,277.0,398.0,0.315,25.4,955.3,34.9,329.1
20.56239,74.395164,503.0,2024-02-19T17:00,31.0,18.0,0.0,15.0,281.0,198.0,0.315,25.4,955.5,33.5,134.2
20.56239,74.395164,503.0,2024-02-19T18:00,27.9,22.0,0.0,8.0,288.0,37.0,0.315,25.4,956.0,26.3,0.0
20.56239,74.395164,503.0,2024-02-19T19:00,25.8,24.0,0.0,10.1,287.0,0.0,0.315,25.4,956.2,16.6,0.0
20.56239,74.395164,503.0,2024-02-19T20:00,24.4,27.0,0.0,10.6,294.0,0.0,0.315,25.4,956.8,18.7,0.0
20.56239,74.395164,503.0,2024-02-19T21:00,23.5,29.0,0.0,11.4,288.0,0.0,0.315,25.4,957.4,19.8,0.0
20.56239,74.395164,503.0,2024-02-19T22:00,22.1,32.0,0.0,8.3,272.0,0.0,0.315,25.4,957.4,19.4,0.0
20.56239,74.395164,503.0,2024-02-19T23:00,20.6,36.0,0.0,6.9,261.0,0.0,0.315,25.5,957.1,14.0,0.0
20.56239,74.395164,503.0,2024-02-20T00:00,19.7,39.0,0.0,6.6,257.0,0.0,0.315,25.5,956.5,12.2,0.0
20.56239,74.395164,503.0,2024-02-20T01:00,18.0,46.0,0.0,8.8,258.0,0.0,0.315,25.5,955.9,11.2,0.0
20.56239,74.395164,503.0,2024-02-20T02:00,18.0,45.0,0.0,6.7,254.0,0.0,0.315,25.5,955.8,10.8,0.0
20.56239,74.395164,503.0,2024-02-20T03:00,17.3,46.0,0.0,5.8,266.0,0.0,0.315,25.5,955.4,9.7,0.0
20.56239,74.395164,503.0,2024-02-20T04:00,17.6,45.0,0.0,8.0,275.0,0.0,0.315,25.5,955.2,13.0,0.0
20.56239,74.395164,503.0,2024-02-20T05:00,17.5,46.0,0.0,7.9,273.0,0.0,0.315,25.5,955.4,13.7,0.0
20.56239,74.395164,503.0,2024-02-20T06:00,17.5,54.0,0.0,9.0,275.0,0.0,0.315,25.5,956.0,14.8,0.0
20.56239,74.395164,503.0,2024-02-20T07:00,17.7,57.0,0.0,9.7,272.0,3.0,0.315,25.5,956.9,15.8,6.9
20.56239,74.395164,503.0,2024-02-20T08:00,21.3,50.0,0.0,9.0,265.0,96.0,0.315,25.5,958.2,19.1,144.4
20.56239,74.395164,503.0,2024-02-20T09:00,25.7,38.0,0.0,8.4,263.0,290.0,0.315,25.5,959.4,20.2,354.4
20.56239,74.395164,503.0,2024-02-20T10:00,29.4,25.0,0.0,11.5,274.0,484.0,0.315,25.5,959.9,25.9,543.2
20.56239,74.395164,503.0,2024-02-20T11:00,30.9,20.0,0.0,15.5,269.0,636.0,0.315,25.5,959.2,34.2,677.3
20.56239,74.395164,503.0,2024-02-20T12:00,31.8,19.0,0.0,15.5,271.0,728.0,0.315,25.5,958.1,34.9,744.5
20.56239,74.395164,503.0,2024-02-20T13:00,32.5,17.0,0.0,17.1,277.0,747.0,0.315,25.5,957.3,37.1,736.0
20.56239,74.395164,503.0,2024-02-20T14:00,32.5,17.0,0.0,19.6,277.0,695.0,0.314,25.5,956.4,40.7,657.8
20.56239,74.395164,503.0,2024-02-20T15:00,32.0,18.0,0.0,19.4,280.0,575.0,0.314,25.5,955.7,41.0,516.9
20.56239,74.395164,503.0,2024-02-20T16:00,31.3,19.0,0.0,18.4,274.0,400.0,0.314,25.5,955.4,40.0,331.0
20.56239,74.395164,503.0,2024-02-20T17:00,30.0,22.0,0.0,17.7,266.0,199.0,0.314,25.5,955.3,36.7,135.3
20.56239,74.395164,503.0,2024-02-20T18:00,27.4,29.0,0.0,11.2,268.0,37.0,0.314,25.5,955.7,28.8,0.0
20.56239,74.395164,503.0,2024-02-20T19:00,25.5,32.0,0.0,11.5,268.0,0.0,0.314,25.5,956.2,20.2,0.0
20.56239,74.395164,503.0,2024-02-20T20:00,24.2,36.0,0.0,12.3,275.0,0.0,0.314,25.6,956.8,21.2,0.0
20.56239,74.395164,503.0,2024-02-20T21:00,22.6,41.0,0.0,11.9,268.0,0.0,0.314,25.6,957.1,20.9,0.0
20.56239,74.395164,503.0,2024-02-20T22:00,21.3,46.0,0.0,11.9,265.0,0.0,0.314,25.6,957.0,20.5,0.0
20.56239,74.395164,503.0,2024-02-20T23:00,20.2,50.0,0.0,11.9,268.0,0.0,0.314,25.6,956.6,20.5,0.0
20.56239,74.395164,503.0,2024-02-21T00:00,19.6,53.0,0.0,11.9,267.0,0.0,0.314,25.6,956.0,20.5,0.0
20.56239,74.395164,503.0,2024-02-21T01:00,19.3,54.0,0.0,12.2,270.0,0.0,0.314,25.6,955.5,20.9,0.0
20.56239,74.395164,503.0,2024-02-21T02:00,19.1,53.0,0.0,13.4,264.0,0.0,0.314,25.6,955.0,22.7,0.0
20.56239,74.395164,503.0,2024-02-21T03:00,19.0,52.0,0.0,15.0,259.0,0.0,0.314,25.6,954.7,26.3,0.0
20.56239,74.395164,503.0,2024-02-21T04:00,18.8,53.0,0.0,16.5,260.0,0.0,0.314,25.6,954.6,28.4,0.0
20.56239,74.395164,503.0,2024-02-21T05:00,18.3,56.0,0.0,16.3,264.0,0.0,0.314,25.6,954.7,28.8,0.0
20.56239,74.395164,503.0,2024-02-21T06:00,19.0,64.0,0.0,18.8,263.0,0.0,0.314,25.6,955.2,33.1,0.0
20.56239,74.395164,503.0,2024-02-21T07:00,18.7,71.0,0.0,19.5,267.0,4.0,0.314,25.6,956.0,33.8,9.2
20.56239,74.395164,503.0,2024-02-21T08:00,20.7,71.0,0.0,17.7,265.0,101.0,0.314,25.6,956.9,36.0,151.3
20.56239,74.395164,503.0,2024-02-21T09:00,23.4,63.0,0.0,17.0,266.0,276.0,0.314,25.6,957.7,34.9,336.9
20.56239,74.395164,503.0,2024-02-21T10:00,26.4,47.0,0.0,15.5,269.0,485.0,0.314,25.6,958.2,34.9,544.1
20.56239,74.395164,503.0,2024-02-21T11:00,29.2,32.0,0.0,16.9,271.0,632.0,0.314,25.6,957.6,36.7,672.9
20.56239,74.395164,503.0,2024-02-21T12:00,30.8,23.0,0.0,20.9,272.0,726.0,0.314,25.6,956.8,42.8,742.4
20.56239,74.395164,503.0,2024-02-21T13:00,31.2,23.0,0.0,20.9,273.0,750.0,0.314,25.6,955.7,44.6,738.9
20.56239,74.395164,503.0,2024-02-21T14:00,31.2,23.0,0.0,21.7,277.0,671.0,0.314,25.6,954.8,44.3,635.1
20.56239,74.395164,503.0,2024-02-21T15:00,30.6,26.0,0.0,21.0,277.0,535.0,0.314,25.6,954.3,44.3,481.0
